idx,random_idx0,random_idx1,random_idx2,random_idx3,random_idx4,random_idx5,random_idx6,random_idx7,random_idx8,random_idx9
48903,35671,45560,7841,39364,31543,37250,40824,3109,606,18594
48904,37889,6268,3240,29249,903,49199,24350,42535,17961,19986
48905,9991,10242,27319,4978,955,13227,43222,44256,49434,48882
48906,1252,33388,30111,20271,28880,16561,438,31622,8282,46110
48907,21852,45947,31620,44173,4568,40885,46161,17136,14502,10948
48908,17646,2595,44445,46957,15989,1511,15792,16216,25412,15957
48909,6421,21615,19247,19592,25961,17776,15640,21917,42799,1464
48910,47862,38362,24184,32382,39465,37766,45612,10031,47330,11686
48911,46337,23251,44607,7212,35004,16806,17509,39834,10156,9199
48912,28221,21208,31187,34498,49147,32536,1827,18758,18770,40848
48913,5054,30546,17215,19825,11175,24043,49987,676,20353,13547
48914,8809,37070,28279,45720,34410,6364,9910,11906,25087,5124
48915,11614,4387,38868,31671,36834,30451,8800,38714,38680,4876
48916,37421,20235,36517,12286,37859,6114,9692,276,27902,14575
48917,22400,24703,8961,43071,7683,28049,49139,10878,40705,6981
48918,24688,46034,17779,15598,13161,48424,29854,26328,40190,39232
48919,37730,1284,41566,6467,19759,10466,35061,38978,44612,48904
48920,15324,10763,39895,44489,20518,33692,886,30472,35478,27696
48921,42652,31455,13258,20176,9226,21458,25371,25541,38423,4661
48922,22487,37188,35433,24711,28176,6579,44562,46538,8296,14096
48923,7823,40570,34143,11252,41554,42373,14521,2979,7337,9081
48924,24008,27466,12959,28221,597,46289,25623,33502,36277,5005
48925,10865,22244,21216,45170,1784,3947,2794,16160,44585,1245
48926,5024,38762,17737,23728,49896,33558,16791,12859,14031,12783
48927,16614,29889,16085,23560,43995,30325,29734,33662,33412,43953
48928,3844,34037,47705,23450,23700,21693,20161,17967,15616,7965
48929,24531,36479,29321,35119,23893,45241,5617,44095,2390,40435
48930,27325,18360,49861,25416,21225,25134,5166,21138,36287,25616
48931,11130,45957,1265,1680,30222,26419,31416,22449,31510,15655
48932,2340,43424,47288,6192,39247,27893,18920,40200,28797,39690
48933,38828,47861,15048,26708,11884,33857,3217,15143,49049,46932
48934,18488,17664,23959,13976,12247,11983,49901,47198,20498,45783
48935,7543,34808,40658,41921,22139,43764,33949,32921,43862,23724
48936,47652,6951,6544,47767,33042,39186,19706,12919,7911,46965
48937,48830,14162,45651,4805,33757,39210,41336,22512,26153,33354
48938,16723,49577,42096,48873,7721,16768,27012,31752,4589,6883
48939,27458,2253,7051,49325,38786,2349,32714,30587,19359,17930
48940,42693,28678,4007,41151,2072,15723,5944,33702,18899,32441
48941,10905,36394,17625,47399,13663,18652,46083,17817,23555,43036
48942,30969,30509,32064,5176,21261,868,9347,47590,41427,45009
48943,15643,45966,42857,34956,31399,16382,47389,11288,19908,35186
48944,19743,1028,45889,44967,18160,5117,3731,41587,35878,47434
48945,17030,17923,35445,5843,2922,42933,36181,37274,31553,36594
48946,39782,16605,41469,48870,23421,20628,17612,34291,30932,36296
48947,43023,49680,32323,13031,19767,43683,27615,32307,42077,41793
48948,26033,15082,2356,17420,34656,32782,48602,677,46388,32273
48949,21269,19630,26122,26713,31902,5320,37375,14755,791,43450
48950,35078,12947,19789,17893,27090,36703,8826,29907,20655,4740
48951,40768,47833,28189,30776,34318,32586,46659,23661,8988,1893
48952,28888,33771,16182,28118,22510,44286,36500,9083,49146,13912
48953,18342,2375,41414,24951,25079,24703,17897,12069,49718,14662
48954,18720,42763,49112,29237,7883,3737,13496,48937,8824,6128
48955,16040,24177,17605,8470,14703,9805,11103,34851,14916,40002
48956,43326,39418,1794,49961,34081,15518,40416,21258,12041,8195
48957,33201,7174,1716,16573,3138,19300,4977,6919,41727,18161
48958,9353,21729,38591,39251,41688,37563,23747,23652,17982,42128
48959,42310,17031,40630,44786,5738,430,21075,37072,37752,9970
48960,34764,33407,14574,30810,29823,19591,14413,27276,5455,2034
48961,24392,1066,32564,42838,6014,12868,5195,37135,9465,31308
48962,12162,40637,42680,1014,22985,7357,17875,36312,23456,2725
48963,45131,20679,27697,26650,44280,35082,27181,24650,16858,10944
48964,29013,10579,13884,26391,28392,22938,42603,48410,17558,44410
48965,23591,14703,11738,11579,25846,2632,22721,11741,38482,23206
48966,25632,26098,17338,19725,39607,45587,43793,33902,21300,26527
48967,28685,35726,42880,1829,11936,20447,8939,42648,41755,16743
48968,17464,29771,17239,37661,16562,36210,15193,7672,38392,14496
48969,18387,39667,14792,25606,2311,1758,2816,47617,45963,41873
48970,23246,16775,31877,29602,33110,47039,15371,16369,10553,49359
48971,38985,25612,45823,4732,18739,40310,39928,46208,47682,26472
48972,13543,6600,5684,31818,36674,37123,29744,41939,8196,43281
48973,18664,872,935,34942,43588,6612,34999,41600,36362,17414
48974,22026,23735,43091,18175,25810,14733,29982,43587,47761,6244
48975,42212,2819,17706,39906,7658,21892,46794,33352,33045,46071
48976,12915,11164,8849,14674,43074,24194,35644,8466,27635,48431
48977,39761,31564,31208,35259,10028,13753,49593,29768,29318,44261
48978,797,31885,47230,23637,27462,28050,49198,36911,32307,41060
48979,21222,15396,735,6357,21653,44837,14532,23463,6956,17027
48980,41369,38069,34678,25733,2745,7309,18135,24139,21138,7807
48981,33879,10645,26532,14791,43455,26057,6065,48740,13667,8811
48982,48868,44967,19830,13853,49949,23091,29588,45190,48700,15325
48983,42866,46286,42729,45000,11939,32953,29174,7922,22888,26167
48984,17591,27570,28654,1471,48756,24285,43627,24075,5669,11869
48985,12703,17748,49420,1749,430,46692,37557,8392,18180,9448
48986,42909,47834,16210,26658,7046,34060,43895,22174,25045,42918
48987,28852,2125,20241,45066,37648,21915,39322,19257,21907,13
48988,18620,13391,39193,28324,28301,31371,22149,27585,24655,24808
48989,23777,5080,48882,29796,8099,21708,26235,46346,8990,42205
48990,39624,2097,22208,8018,13694,18644,11351,30102,10665,19419
48991,2974,33966,19277,46902,36309,48578,16900,12737,42350,17707
48992,6136,6576,20804,33132,48566,41165,25447,38127,19337,11222
48993,29834,23532,1606,35014,2609,43818,23731,22281,25792,15091
48994,37991,42110,2432,23709,7782,33375,3738,10973,30702,2610
48995,24523,33047,12048,15443,19564,10112,15175,14431,46239,16245
48996,26091,44077,39944,27977,43020,8836,33005,24308,6215,29848
48997,24981,33591,30712,6383,27312,8798,41216,29682,7141,20796
48998,32300,17717,40323,34130,23394,30264,1341,34683,35222,9858
48999,27871,46857,2960,24045,16423,17941,39765,13676,23003,46577
49000,32680,43916,33572,19989,36906,38636,40386,43072,8005,27064
49001,8031,27061,2802,8320,47551,44808,22436,14013,23200,9170
49002,16278,23951,15611,2764,1692,46883,44944,9028,29888,15361
49003,7994,9179,47072,26284,21788,43131,45597,7011,4296,16635
49004,40329,6077,7256,20186,39475,41433,25514,33528,1762,47178
49005,13696,38642,30776,7723,20987,35491,23564,48379,10853,9266
49006,45587,29929,19413,4756,12895,39604,47998,14970,13069,40953
49007,40902,41734,7387,19534,41535,19910,19768,37131,11551,47618
49008,40045,49105,4180,37467,49004,30017,1551,30231,2104,29552
49009,656,3985,47897,18056,26317,16237,983,31490,32645,16477
49010,24735,2587,40317,32372,28935,36204,18845,14787,27353,25781
49011,2704,521,15911,28010,36066,26812,4355,27360,12433,42219
49012,39377,19190,19819,2744,17952,36505,30638,33969,32653,24887
49013,857,9334,40473,11454,12026,30329,24005,49257,31716,17072
49014,5251,32515,702,9282,25625,42527,26501,27130,18,40112
49015,21764,36886,7303,44569,4962,19794,16130,16801,3582,17106
49016,3258,47003,28005,19926,6179,44523,10298,14228,37843,9580
49017,45173,5335,34286,10936,22568,38505,41742,741,47334,47557
49018,33365,39767,24904,21777,19696,15698,8964,8245,34318,24643
49019,11346,36298,28703,35323,35708,3236,7014,5382,14492,6099
49020,44384,42851,20986,23082,29544,42124,41263,44067,1579,3119
49021,30133,46344,26179,41487,24183,6151,48973,27755,43098,36584
49022,3346,9696,10294,29944,13068,13120,31176,20051,30525,39238
49023,49910,40278,46531,41460,27675,46069,38044,46173,14798,41465
49024,13020,23858,24779,43197,12969,7784,27133,24250,23682,35513
49025,10730,46096,28501,45382,40232,42464,24793,38964,9371,39884
49026,28761,37265,10834,7055,28340,10258,42611,26130,4887,35115
49027,42835,28163,35367,36906,25469,5167,21684,11578,30802,43935
49028,31651,4551,1294,22193,7361,11867,16752,32729,22069,9584
49029,44506,10418,26850,11326,48814,25140,28789,14675,28546,40336
49030,10481,22736,22970,20663,35212,3720,9185,49827,5012,12219
49031,12597,4035,36250,44424,24976,21782,24542,5566,21802,25479
49032,23410,956,40446,21949,5739,48530,38290,48158,1102,18120
49033,40525,36345,34368,3434,33809,48136,10916,4183,30747,30652
49034,5076,19949,17361,30472,33224,22323,24674,45711,41645,30261
49035,41411,40408,17324,13284,7228,48957,6915,24579,27198,4195
49036,48258,24576,3169,26434,33136,20758,27997,44713,29579,8134
49037,17772,44821,15654,20022,16037,39272,8181,10188,26517,47047
49038,7876,42430,44757,35769,19678,46300,13950,493,11489,11228
49039,34350,13570,48333,36289,16683,30184,19372,42600,15092,3739
49040,30203,12395,13785,40762,46542,28204,42675,30925,26632,30994
49041,10424,9277,35115,5993,37726,49953,29550,2031,17138,37835
49042,8485,3725,10036,43507,29937,35052,33749,16660,263,33351
49043,19194,5794,11548,10148,49401,3006,17399,40245,21068,9163
49044,47361,30468,19464,39977,30228,4267,4021,8524,27412,29100
49045,35518,37180,12250,48137,755,16386,44020,25657,37187,48860
49046,2820,15511,1461,30220,45411,19764,10850,3038,12243,43649
49047,7455,27374,19359,33709,34944,18782,47376,8421,42153,14880
49048,18508,23381,13309,7112,36792,5373,3994,6967,18670,37823
49049,16531,6465,2864,8845,470,26072,36117,12301,18406,10599
49050,46618,23500,15832,11490,1921,25724,24995,45993,37115,13866
49051,9466,19697,20358,47096,44392,19865,46425,28200,16782,37177
49052,12774,15754,30092,49903,30254,7695,45462,45715,16481,30015
49053,46780,36241,18784,18703,25900,11969,46395,29669,10668,17377
49054,6184,43227,43180,9790,18110,10352,26271,6859,46155,47543
49055,11297,14179,22098,27568,22824,35297,36560,12620,6322,23399
49056,48333,10404,27129,26741,17946,33601,1316,3176,47118,4792
49057,41302,9198,34359,33158,14677,29481,23590,25199,42280,28175
49058,26611,25674,7084,19711,46208,43719,46180,49895,16026,34357
49059,9647,17742,25342,312,34327,25391,47171,36980,43560,48813
49060,6491,26125,20429,3060,24918,37846,25145,44299,3119,18343
49061,14262,23078,1503,10861,40207,2693,3443,35480,18444,48015
49062,17374,39016,6454,44377,13794,32120,33064,4718,1365,22674
49063,31387,29227,16929,40225,39213,1489,37948,47987,33589,24949
49064,7234,48528,23864,35180,32294,29910,47906,37714,19474,38868
49065,35288,13053,4288,36867,29835,13883,2524,42249,5891,17552
49066,37505,43498,11333,13942,20792,3076,31510,8820,35165,19180
49067,46504,33844,44225,21437,28895,11885,20271,31057,40867,27422
49068,12255,3046,3466,40240,39281,11461,34568,36363,49561,20300
49069,24151,8084,21529,20225,11405,46845,42857,15873,37814,13902
49070,37872,14690,14661,25074,33080,11945,48452,22332,26711,5937
49071,13163,41619,34983,35914,45490,16591,3493,8057,40560,33499
49072,36199,5645,30072,26823,34338,4155,36447,31784,8315,11413
49073,22928,2164,33032,25478,31683,26666,18047,12653,6200,42736
49074,23703,15138,39711,43529,4107,11898,26599,41531,47806,24083
49075,20075,33608,18263,33622,1236,19584,35748,47676,26119,11052
49076,26026,46977,49008,8462,9456,35049,34956,11850,1788,909
49077,7176,41989,34144,3331,12130,5984,4317,264,9578,31933
49078,15053,9441,34980,41930,41645,3921,6983,26305,8166,39076
49079,23346,22712,15305,32791,30255,32856,24197,47856,28128,43977
49080,20625,42351,18143,28642,29739,44153,47883,16483,40071,49589
49081,1050,22122,20910,10773,29504,33935,36226,44351,28693,41022
49082,46962,12340,1565,15213,36734,41808,38992,6131,17841,3424
49083,25884,8722,48606,7902,20888,47240,32764,29272,37681,19894
49084,22342,23006,8440,42841,477,33762,38133,16837,43600,38910
49085,34842,38716,3793,48282,46843,6881,14654,27680,38542,17672
49086,26745,41328,3779,26043,47175,49847,17760,31580,10364,11659
49087,36449,12553,12977,3154,17108,47418,24510,21615,17642,24264
49088,40615,32997,15920,45809,49506,7386,8127,6983,47042,29084
49089,15142,32262,29918,16829,34451,3242,38762,23882,22545,13956
49090,19623,42862,23683,26056,22326,37310,24798,7300,25553,7164
49091,47008,37311,41324,42688,19178,15035,42353,42272,48732,13570
49092,1388,12617,22861,13336,34051,42749,7705,25498,34864,13333
49093,28774,7921,14524,37976,27409,41169,30635,27914,24931,3531
49094,25912,40369,18304,16704,19845,30049,7126,41685,45753,46543
49095,19643,46733,39391,19888,17159,3237,18502,48316,15017,6151
49096,41692,35136,45878,19927,22489,47656,32866,28209,25260,44579
49097,10538,9059,13580,10480,35541,48637,24219,31467,5525,31499
49098,40060,22533,34559,49439,29512,49486,3375,5037,4800,21535
49099,15375,3317,2269,31739,40944,9217,22819,2261,32379,8340
49100,22675,27604,24087,48279,17251,36104,25245,46998,28450,28603
49101,26978,29349,1145,10487,27664,43721,3079,26832,42091,37343
49102,37670,2835,44959,23188,30682,14439,38693,16672,43357,40739
49103,573,25127,29480,40657,44905,48407,23779,26838,47402,29273
49104,34039,13340,20151,34701,41061,26126,15068,5617,28125,15389
49105,323,25573,35352,23195,42658,12645,30182,10181,8982,6480
49106,17251,48943,36826,14581,12610,6683,3651,45152,10275,4126
49107,29025,46834,35936,9468,18513,33830,47714,7589,624,37457
49108,39902,12690,49793,41372,36751,23843,38178,15228,17951,27676
49109,10452,41136,29192,15309,418,31997,1671,37155,14246,14813
49110,14194,47621,33008,42021,28625,41503,12026,11645,35196,12212
49111,3230,31932,6861,43773,6802,4532,46285,40796,12391,2812
49112,26350,10269,46939,14469,29573,27353,10509,11702,31694,14213
49113,2612,20142,24327,20221,18910,13266,33763,26754,37151,47509
49114,962,48465,33333,27886,6191,33110,19959,28517,1080,37634
49115,43531,11601,14919,44570,21437,10815,15325,19618,42203,17098
49116,11796,3439,46829,25259,47743,2429,27756,20343,4538,16143
49117,16444,18035,29777,23206,6245,32700,37536,42314,23506,17723
49118,40803,40281,32020,6296,27740,27994,17107,45421,3713,19658
49119,629,2277,18776,4193,16306,94,33629,4632,11477,37493
49120,899,36275,34361,5782,18545,30505,40948,24538,17888,3073
49121,33438,30365,16748,42078,10891,7102,16992,36879,44409,24583
49122,21857,22731,28058,36436,47121,14318,45561,42949,13369,15499
49123,4107,31441,19142,48509,30522,6497,28434,8193,32266,23784
49124,12291,30676,31465,48124,5804,45305,26778,40522,12408,46454
49125,13991,2714,6014,20574,9690,10613,19807,45088,16631,23211
49126,36409,18297,45255,33819,19904,33344,38109,15073,49007,49937
49127,6791,18619,33359,32062,33487,18591,15204,16943,37377,24098
49128,40336,24535,37606,46168,29985,35559,20578,42478,19628,16854
49129,48841,18033,39828,23379,15127,30995,36999,41084,37118,9630
49130,38704,40516,25474,41984,36825,9950,9308,39596,22829,13820
49131,22415,12498,6442,1658,30984,6695,16311,736,20676,1773
49132,38857,40859,25241,28871,38060,14666,6369,4383,6801,7993
49133,30988,8063,16665,6956,36531,11299,15263,38845,2210,34178
49134,16667,40159,7626,1842,34150,38487,40925,32429,30965,31816
49135,4280,14393,34202,30907,7435,9489,38001,12434,21785,43670
49136,31624,45861,4582,15185,41056,45694,13641,11063,2032,8351
49137,22996,7393,27246,18948,26102,26424,38484,15582,2088,19308
49138,48889,31586,7783,7356,25510,49867,27804,38212,26473,31293
49139,1673,40792,9729,49616,15278,7797,21140,7408,11072,24701
49140,47337,8160,25721,20345,42924,1662,20252,6735,12358,15078
49141,1000,36892,9548,5627,23957,7295,36295,35746,10354,16230
49142,22974,24998,39080,29303,9619,21867,42848,7127,5055,33297
49143,22946,47127,40088,7236,38798,43538,39794,24785,32915,37951
49144,20134,9924,2651,15656,5633,46318,22283,24876,43994,26542
49145,15729,47663,4143,46644,17032,10454,11150,34934,32811,13034
49146,18736,47100,31625,36308,33345,8306,1238,15744,26623,17209
49147,28114,42814,11977,1718,46610,29696,30351,25248,38448,7443
49148,35819,23805,47711,48812,47797,22389,20953,6265,25538,25642
49149,17467,34119,42941,16191,21265,29029,29471,7824,7790,43927
49150,45361,10408,20081,13330,29338,29787,30902,34027,26436,32330
49151,15889,22659,32587,31972,26664,28857,33982,16069,10660,47221
49152,42942,25126,45842,44948,8038,30252,46682,32369,48041,19608
49153,22452,2638,11616,26273,11147,35950,31046,2849,3661,38221
49154,4095,11484,22119,16946,22995,29276,46955,37098,9527,39333
49155,38151,26734,49229,5699,9133,47924,10261,39525,16911,29076
49156,25083,42201,15257,1439,40750,3157,31835,36069,4147,43760
49157,41446,36457,25958,7598,46845,36126,18597,13160,5661,33210
49158,12175,20645,1115,44122,1128,19304,9450,7125,20186,14703
49159,39016,2086,48226,9800,20712,40805,49669,29630,4569,39436
49160,32918,6055,21442,22064,37746,25078,30512,29146,25318,488
49161,26689,34198,42310,32582,45791,32142,19543,15688,47276,29165
49162,47857,35611,38743,3991,187,5418,37537,32032,17118,10983
49163,42663,17907,42289,33361,21143,19314,40514,45815,24601,281
49164,41986,31790,18975,28364,543,41018,8912,5240,30516,15742
49165,1404,19296,23766,18072,43819,28858,31758,2238,40319,18495
49166,8608,49082,37212,29870,17598,3966,12989,27211,3438,49045
49167,11728,20352,41594,47198,27767,29176,45727,46121,4619,45004
49168,45547,17114,19790,36388,48861,40541,14391,47984,3305,26479
49169,34760,49871,40998,15513,9810,5471,20338,9966,14863,30774
49170,38668,18353,14283,18026,38114,4196,584,44183,37989,38775
49171,5516,11778,32396,43765,14932,5641,22905,7271,16652,35858
49172,35417,6942,9740,29009,25382,43768,9723,12516,41019,35198
49173,42107,24173,17602,29577,3900,16499,34248,47769,8413,23223
49174,28598,12338,7168,19404,42090,33333,18583,18236,26670,2627
49175,31724,28241,46532,36911,22306,32611,29149,49418,42483,48709
49176,12008,16973,33197,27017,44286,24640,49589,11036,12653,9477
49177,26176,23518,17532,23565,9691,13213,43209,18536,42786,40731
49178,1677,4280,14032,31605,20027,18817,25181,375,23833,46808
49179,47281,47962,45730,24403,25022,24086,16215,435,7384,37658
49180,31396,437,36713,36122,16765,5051,5030,17327,46328,48507
49181,35347,4261,44652,1435,46017,18374,49383,2241,24153,2192
49182,11482,15490,11459,22421,11817,40456,33286,25730,39475,24247
49183,40688,20971,12087,46533,21295,13615,39891,34390,17247,38557
49184,7644,28247,10711,19171,45044,13554,11009,13576,14354,40609
49185,14208,1006,21287,46669,9277,3871,10559,49442,23044,4270
49186,6650,12902,49311,28758,41637,2558,20281,19144,18918,35902
49187,44836,11954,17525,41180,26121,2043,879,12319,26138,5993
49188,34308,43189,13752,20119,18801,25689,27953,47295,1977,18615
49189,1875,1065,31559,2054,16296,16948,2609,10526,38253,41312
49190,3939,24435,16245,5329,42898,2629,34566,20558,46939,18988
49191,46955,41505,4566,43739,49583,47161,28320,5145,33245,22881
49192,11472,5988,45639,21578,32188,37116,45702,37623,45971,2672
49193,10586,20771,24189,41533,3267,46632,39724,19344,20372,27601
49194,10204,33559,48230,35516,12769,17767,49315,25593,31672,5929
49195,14171,11019,5987,28974,6970,37498,19473,15581,42885,38816
49196,45730,37088,37673,36257,8475,26047,21621,2700,9598,10534
49197,12772,14112,7020,49622,7581,17407,44468,46202,20650,34949
49198,45285,35399,39301,2868,29736,7218,30652,45474,48095,45434
49199,47702,3415,38361,21850,18383,11446,43671,1900,30928,15964
49200,22130,21564,11869,24676,8282,25888,40728,33293,34414,39557
49201,32635,39273,9243,38698,12482,20810,18924,42038,6248,3420
49202,2847,21878,11369,10509,13523,16836,20198,43616,43303,25422
49203,39883,26854,42559,47670,9805,11083,7983,44736,30449,24811
49204,4225,21574,38521,6426,30169,13295,31966,1190,27890,9594
49205,19096,27826,47973,8789,30497,40382,36348,41284,12988,40926
49206,16591,206,20335,32877,28183,16017,39556,29665,6071,47594
49207,48649,7056,6063,14368,29760,24119,36415,10494,44208,13003
49208,49283,2674,16019,20711,44618,17909,15921,4990,43261,3463
49209,9787,37902,47329,20990,10954,47497,40676,32971,19914,2340
49210,49955,45493,32366,15898,5935,37352,16189,30318,43333,38459
49211,15391,23709,8424,14052,11254,11037,22085,48479,24506,49508
49212,5243,3155,9807,10228,18922,48590,43605,41945,12169,45673
49213,2203,49004,11178,20544,48374,44468,23098,48360,44009,39616
49214,24526,36690,25574,10664,13548,13243,43292,12709,1919,44072
49215,21989,37676,370,23105,10475,35055,8966,31107,21091,28278
49216,28626,2746,38259,44090,39914,35282,13357,24299,45062,6679
49217,17010,8455,43431,33125,42915,26908,9111,49426,48696,969
49218,32975,5446,6996,34894,15586,27444,22654,37141,21023,47779
49219,2506,27971,7617,42539,41892,35990,16835,23940,11360,30481
49220,24342,35545,29966,31609,15175,16537,18429,25334,24735,38116
49221,26580,42865,29426,34792,35261,2406,5702,22485,14656,28226
49222,32283,31600,10626,19117,32012,36069,44671,28948,3506,43838
49223,23419,40051,37466,34369,22947,32219,17972,2268,10850,27715
49224,25076,14642,38175,1204,28621,34834,16301,15470,26431,25903
49225,44691,35832,24653,14181,37661,22804,22539,9087,34707,43449
49226,9693,3699,31141,49368,31779,31360,25178,17513,39200,31017
49227,40789,14020,41605,17900,15759,46263,48249,7391,49699,45786
49228,27872,19386,4968,44505,47855,45556,10008,42633,35625,6477
49229,15428,24996,33363,32922,5022,14112,7791,44473,13519,34456
49230,3146,45847,3989,38709,22797,39167,4652,36559,35846,23639
49231,30644,35550,37493,9970,33064,1060,13467,11948,3889,20098
49232,7071,29354,4095,21960,20504,11137,34998,16530,15218,24130
49233,34743,16024,21535,41485,45776,3571,17500,35023,45276,32474
49234,133,10517,3550,42389,4463,21962,39574,19960,37332,23711
49235,16312,32032,42725,20633,1900,16312,35089,47715,8363,13731
49236,25956,33701,47471,3299,16414,29001,569,47085,17884,7011
49237,24937,42476,49280,36612,40753,43294,46230,43164,41968,17210
49238,16652,38463,34810,10852,32639,36650,34494,4462,39810,9526
49239,48774,17462,135,36963,47293,39004,46422,25685,16866,7425
49240,27033,41858,39898,356,22861,12788,7396,48079,5543,26061
49241,36274,38811,14128,20950,13298,20097,2727,25551,14695,45317
49242,41844,42106,31140,38829,31658,5239,20159,22597,1713,38446
49243,15360,8392,36768,40935,20309,14526,11885,13308,44207,37058
49244,19347,30126,6579,23844,26190,178,46825,46157,45251,24121
49245,13652,40446,26795,25233,32191,20999,19457,11676,30846,15680
49246,31069,26139,7335,16999,7174,8816,1266,44525,35015,34979
49247,47300,22717,3842,17265,22883,31884,7896,2047,32424,37946
49248,37856,22243,24061,38281,33153,32234,5569,38012,2702,20829
49249,11332,27102,9709,8748,10067,30914,17210,41874,31999,24675
49250,3952,35010,42549,34924,16193,13356,41166,23721,49353,27733
49251,84,22583,41402,35819,43692,1573,749,41988,8044,14352
49252,37433,48061,23013,1877,3410,3069,49922,16724,16298,16312
49253,19170,48312,28896,13472,41551,7956,35580,48040,35614,31806
49254,43849,11420,20974,7421,42732,5835,49266,36625,34719,41123
49255,25458,27363,4751,19543,27491,17403,32142,35584,23919,8956
49256,1891,39394,46128,23343,48653,20967,46907,19113,35182,43864
49257,24305,37812,10100,10041,35711,20193,26444,19347,12888,29941
49258,28811,37413,34299,11880,13718,48059,22658,34906,49656,38242
49259,39166,44937,9384,49497,24357,37691,28249,19112,21498,8422
49260,42398,42278,20950,39940,28347,3459,6752,40829,15906,13380
49261,47330,34836,34312,5473,42722,30215,44591,38022,17562,45630
49262,30307,15119,806,25900,47176,47129,24439,43699,40522,7493
49263,13386,1467,35487,35190,16757,42310,22262,11313,13844,38188
49264,48181,39571,8551,43895,15447,11382,8179,40757,32535,34774
49265,32752,48862,30606,28302,38916,2960,30109,38475,46999,37805
49266,7938,47522,12524,10494,34151,27413,23446,23789,47565,25722
49267,10944,10275,5522,37437,8903,46929,14175,9935,45638,22544
49268,47731,43293,46457,11946,13558,46395,25092,21570,25634,36803
49269,26815,42688,21100,5841,34514,34133,26232,37481,44573,37640
49270,12124,23205,9135,33940,32038,6667,17731,8475,46576,36271
49271,46033,20319,13831,26082,39917,29354,45039,11286,42559,47200
49272,42512,21135,33485,32301,27040,49308,42201,33842,27380,38606
49273,28280,49579,44701,39205,28391,22546,23117,46298,28844,9210
49274,22852,14938,604,17136,34694,37775,22154,45205,49014,10588
49275,23484,24885,308,44754,45471,1368,8085,30616,30487,21938
49276,6927,19017,15729,36326,45860,45852,24898,41775,3475,12468
49277,8375,15867,39595,37580,15739,29947,44191,20430,23984,36981
49278,33867,44098,24348,20598,15917,25747,17387,11778,44069,25581
49279,25106,17445,21087,13202,3341,23871,10453,13960,9419,23786
49280,42283,14833,28932,39663,6976,37278,45250,20817,38549,40736
49281,42339,36694,32900,14303,37766,44429,19058,44705,44908,38904
49282,20952,2903,35905,14178,20055,22910,2329,18012,14881,8676
49283,13591,41998,42358,48615,24405,3410,20621,24683,34753,15856
49284,15315,47471,37868,14743,2422,30771,22347,22152,6491,40555
49285,29645,46840,7962,5659,40704,38512,48829,43539,13121,3284
49286,17037,23780,38768,32693,30967,12540,26682,47073,32303,31639
49287,7717,7235,23050,7104,10549,14476,41395,39860,36879,6263
49288,760,31279,11531,34440,11995,237,39573,38350,9710,47546
49289,39998,16131,3908,4433,41773,11982,28884,20473,12717,32649
49290,24127,9530,47729,22520,32241,9141,7216,28017,42143,6538
49291,24126,19369,31419,14660,4535,1069,43343,49709,34458,4790
49292,44933,41030,35550,14329,3288,42967,24103,18787,25681,39975
49293,22244,2842,13016,17657,49364,28459,6956,44203,16775,20742
49294,47007,47285,1095,22547,7951,24148,4167,178,20875,42767
49295,33084,3935,19022,33604,44659,35944,21338,1682,20472,39427
49296,16256,222,44318,17777,47995,10016,37072,27199,7537,36486
49297,45121,5673,48821,6136,26494,16633,26467,36622,5395,40136
49298,26356,35256,37097,33287,8340,29723,7733,47419,46281,49057
49299,7657,28159,6723,22438,27601,46222,15400,41410,9721,21496
49300,3818,39600,23941,31949,8107,39466,24165,34963,19548,29016
49301,10421,9328,36756,19427,19380,42214,36753,17082,40291,19136
49302,22212,15440,1917,47459,9857,4616,12258,42523,39388,26701
49303,44899,29974,23540,5716,7666,17030,19313,32081,33931,15017
49304,1536,1959,14349,27689,44174,9302,6994,45528,40379,46177
49305,13523,34008,10876,35157,11969,23711,29753,4163,25214,29433
49306,17346,39828,41146,36584,32817,48047,49268,4095,10402,27315
49307,22604,30473,34716,39742,23551,16699,11764,38726,11755,2736
49308,40598,2201,47142,39880,30156,17692,22909,22778,47004,38237
49309,35908,36327,38807,9165,19273,48102,2195,49562,3077,27199
49310,8025,47226,11168,33814,49348,44643,27521,1543,14699,43382
49311,44804,18651,44694,9081,40176,16133,11394,21341,45450,5169
49312,19418,6526,37534,46580,11103,45419,30222,4740,17491,26081
49313,2622,23140,43067,5975,18271,30947,43941,36584,38614,38927
49314,49154,44712,39588,24887,24453,29416,39162,42455,3553,16545
49315,47487,28767,36425,19503,48234,45884,21988,40304,3561,16689
49316,39454,21466,33964,19637,43544,49519,26216,5250,4643,29306
49317,47568,11058,16720,41530,23412,39746,13332,23783,4048,4786
49318,20416,1916,28665,48107,20994,12072,45140,12997,8312,716
49319,32728,48354,24066,16278,17809,32220,48898,2966,33552,18033
49320,26047,41877,27637,15412,31222,4602,32165,34049,5770,36462
49321,1813,4229,43491,6303,31510,37504,38080,9539,30193,19343
49322,10202,38724,38111,48424,30420,20627,22953,29896,44845,36929
49323,12519,9894,13466,26971,10144,2539,4499,24176,9713,27801
49324,48968,39851,8395,41453,43379,36899,33077,32046,23956,7924
49325,17040,40748,48699,40970,3750,26029,37661,7445,11223,18075
49326,23150,9886,46828,36162,36971,36957,1510,44119,44836,24087
