idx,random_idx0,random_idx1,random_idx2,random_idx3,random_idx4,random_idx5,random_idx6,random_idx7,random_idx8,random_idx9
9272,10981,6611,8472,1309,2010,2567,3036,6979,6591,6969
9273,1136,10117,8602,3208,262,5587,4106,3384,6264,2675
9274,6432,4974,4791,4818,4377,10094,11099,8172,10708,6204
9275,1800,2677,2490,5869,1720,24,7309,6338,9854,3345
9276,1417,4921,1357,9942,11117,7222,1231,2997,7219,773
9277,10804,8794,9660,7332,1488,4448,429,3082,5315,7605
9278,7900,8057,1645,697,6961,2336,4836,3557,10884,7724
9279,9893,10052,10237,10355,5735,5902,8311,6292,11230,5180
9280,8686,3125,9514,9602,11028,7747,9835,1618,8631,4344
9281,2339,6358,5034,1798,9347,1247,70,3166,11238,3340
9282,3722,10986,2408,4938,1494,8124,2857,9543,10351,4782
9283,10156,955,10697,1810,10093,7163,7474,7602,7374,10609
9284,1263,3330,11261,2695,8420,2468,3533,11193,9587,6142
9285,886,4267,6725,3487,10185,9994,5132,7418,8109,1777
9286,8832,3923,11281,6848,5363,5789,7291,6919,8644,10282
9287,3744,1752,4922,3344,7402,9413,7282,4137,5997,1790
9288,10630,5515,2542,1081,4519,3052,4617,11157,4264,9569
9289,7013,6730,2183,2107,2671,6300,5925,4110,3513,10721
9290,544,7408,3171,9428,10812,1058,3623,730,7399,9782
9291,2077,3333,140,9208,3283,254,7914,779,515,4246
9292,3174,10667,10875,179,5619,546,8694,5235,10984,983
9293,636,6559,8382,8273,11353,2902,8605,602,5935,7172
9294,1330,5912,4292,488,9113,4458,8041,10657,5991,5800
9295,9642,7384,11357,3095,5589,5314,3137,908,2171,8689
9296,7687,2758,7078,3759,7143,5029,5788,951,10079,4828
9297,3202,572,9379,2860,7936,10074,6831,4060,533,6574
9298,2025,866,3234,777,7160,10820,9817,10286,1384,7070
9299,7588,4733,4908,2180,3159,5716,8075,9580,8851,1363
9300,6575,3788,9384,4162,5919,80,6039,4241,7502,3416
9301,3908,8263,8385,7678,5271,3908,3397,257,2480,5598
9302,1682,355,8158,3322,5658,10746,9706,4116,5569,1623
9303,11347,9915,11211,10906,6540,406,7278,8643,7607,10316
9304,8508,8505,7341,2087,5990,8903,9929,11124,7850,8387
9305,2354,2352,8645,11388,9066,1763,8236,1518,7987,6697
9306,8053,4164,3295,3297,46,8227,529,9281,8002,7145
9307,5016,1613,7864,1386,206,7736,863,10945,1570,828
9308,8863,4243,2782,1302,4698,1377,1928,5419,9076,2267
9309,5318,2534,1607,4555,1692,6732,7880,2459,7125,6195
9310,2229,394,8877,2257,4184,9297,10165,6940,5594,3777
9311,3288,5834,6399,8045,144,9412,3987,8607,1016,2577
9312,8340,2169,2735,1419,11030,9717,7011,9574,10045,7335
9313,7957,11066,6025,1298,761,1741,4760,7968,10320,7547
9314,3865,9619,7896,1466,6876,1077,6228,890,5375,8573
9315,7782,10615,8579,8039,9128,4239,7397,2434,10793,2490
9316,649,8603,9251,3382,3866,6798,11114,8214,9294,4270
9317,6815,290,7681,7611,614,10861,7401,10597,2646,3195
9318,2677,5982,4227,9032,10105,4505,4363,1952,2710,192
9319,5838,10572,7692,2518,8575,7784,5001,4612,7440,11214
9320,9469,732,115,9277,2501,1162,7297,6829,4944,742
9321,4857,9145,4971,4425,9885,6834,2450,8185,2187,4305
9322,2310,8300,6059,3214,7130,9325,10737,4758,6779,4012
9323,4207,10309,4618,657,2852,4187,9173,11389,8117,1959
9324,7141,5181,5861,6955,9721,6997,3153,3031,11184,917
9325,1719,11130,5683,5642,5451,1329,5990,6785,9031,6585
9326,4447,5416,10657,1061,4286,4112,2175,5642,4184,9448
9327,2915,3544,5259,10796,6786,4973,7960,7985,795,11205
9328,8088,7114,11105,8457,11004,1511,1034,3747,2312,3421
9329,7142,10961,4367,7360,11182,8752,5209,6984,10798,5526
9330,4238,3701,4192,1465,42,592,4308,2901,3960,4016
9331,9928,10463,3689,8463,1583,6397,8898,19,2439,4067
9332,6900,782,6632,3803,9038,5144,10731,1439,8505,1792
9333,10421,10587,9027,336,3566,2905,5035,1037,303,7695
9334,5070,6047,5749,7148,695,2840,2567,9054,9436,4791
9335,9778,7453,2030,409,1762,2447,3697,5525,4123,9103
9336,2240,4998,9762,2031,2937,1217,2897,9677,4759,10076
9337,239,5226,8,4676,8448,8566,60,5966,3775,859
9338,10329,1405,7578,7486,3763,7656,9513,11232,6939,9933
9339,9195,4230,2767,7211,9424,4589,11023,9102,1908,1699
9340,3624,3220,7110,4475,5869,8082,5146,3672,376,4375
9341,1898,3416,2041,10750,11238,1235,6646,7820,7563,7358
9342,5438,273,5449,5089,10368,9656,9603,1267,7842,2058
9343,5231,3114,5353,10445,4873,8751,2271,8031,5522,4821
9344,9116,8028,2267,3965,5880,469,786,3085,3626,3848
9345,4905,320,5266,8970,2445,6483,4183,11007,5073,2165
9346,7048,9371,3271,2641,2775,2976,10117,5387,8890,7392
9347,1697,3591,11342,2644,5043,8475,343,8586,2061,4762
9348,9514,4888,8294,8525,3007,8235,6896,1336,1088,224
9349,2519,3335,5488,5924,168,4899,10488,6770,480,4576
9350,1837,5024,290,1283,3383,10142,6931,9582,4900,6963
9351,7773,2021,4753,6907,6080,6708,3061,4421,1659,11355
9352,1195,8464,5864,7161,7314,9831,3261,3554,1472,7287
9353,7059,6137,6221,3844,9244,2147,6970,10079,457,1533
9354,11046,6178,9817,6399,5505,5569,9436,2062,10943,5569
9355,2917,9927,4774,344,4341,4483,5290,9036,5286,2761
9356,8327,5901,9256,2444,507,5317,771,5645,7732,1551
9357,3549,10362,4101,6728,298,2748,10333,7905,3971,11127
9358,2510,2337,9915,9649,6986,11328,7342,7107,1105,7120
9359,8961,217,1386,9822,5572,7546,9250,8881,261,7478
9360,5970,4180,7841,8307,10287,4602,8136,9625,7229,6553
9361,9593,6507,7818,243,7504,8019,5440,1919,2003,7057
9362,4178,6017,5091,7523,10148,3421,11018,7846,9383,110
9363,6622,1862,5232,2384,575,2555,8014,8867,2737,5181
9364,437,697,10887,2397,533,6901,8813,6278,10176,5359
9365,7646,2374,2617,7181,3152,2549,3213,1599,10674,10561
9366,8169,8111,556,9472,2684,8062,11180,2583,2542,6825
9367,10646,9802,10162,10631,8715,691,5015,3845,1446,10755
9368,7898,8588,4762,398,10976,5257,9424,9971,3607,10481
9369,7335,7438,4636,3033,7964,10638,10532,1057,10254,11047
9370,6160,4244,11111,9884,9861,289,11176,2304,3717,9967
9371,5764,8684,60,8382,10211,8028,9321,7954,5188,874
9372,4752,688,6825,9619,8577,8383,6899,8308,856,11138
9373,9204,4326,6681,8948,5838,9371,2588,3880,8687,9811
9374,9617,3804,9322,10206,2553,1155,4154,1282,413,4232
9375,3161,4409,4580,8423,5895,7947,6178,7465,2016,5745
9376,7560,6038,794,955,9150,4426,7436,4553,3016,8489
9377,26,929,3819,1267,7558,9253,7981,8430,6804,6612
9378,10673,3242,1704,8162,6646,3198,3609,1777,5576,8895
9379,1020,9202,1036,11265,3232,6755,9787,3552,4274,8637
9380,2301,5959,7520,9516,7885,2429,4908,8504,2087,1516
9381,2712,7763,617,8002,9451,7971,10282,2006,4,8794
9382,9623,3339,3655,218,6017,341,4682,9303,8732,6075
9383,4656,5784,9030,5193,7780,347,7057,9380,2916,10078
9384,5821,8063,11325,3518,4298,4501,1956,6789,10019,5500
9385,7043,1602,10102,2861,915,3458,8006,10111,8175,5768
9386,1200,4599,5483,2399,10948,16,2992,11384,2967,8252
9387,5580,565,3923,4913,4718,9269,8588,10806,2407,3365
9388,6178,7335,1260,8487,3683,2652,1318,10633,572,1732
9389,9533,1038,5085,11393,2716,7587,10482,4133,1425,982
9390,5269,7280,6761,3165,6603,3147,5511,6696,7889,3613
9391,10923,2765,11101,163,4215,8125,8258,7576,4651,7450
9392,8204,1389,6039,14,3705,7838,10324,8462,3051,8551
9393,699,5333,6543,9254,8490,3038,5683,3279,7175,157
9394,5429,8322,8058,2301,1197,8778,6764,10365,185,10697
9395,1148,231,6439,10424,1472,4555,4309,1740,8917,9686
9396,7912,6297,5993,7067,6734,11399,5058,5079,5306,7694
9397,7695,7500,2256,5088,3757,5472,4930,3793,10371,5664
9398,5931,2231,3213,3089,2979,9677,3378,6476,3496,665
9399,7440,786,9932,5274,10871,3949,7503,4904,4125,7162
9400,3911,3974,11108,2168,2788,8385,4441,4864,8976,5198
9401,9598,7892,1407,862,8433,6261,10668,2812,577,4610
9402,5067,6961,11282,7923,8038,7776,6353,3184,5421,6508
9403,11285,5264,4209,6948,3560,8729,7910,9334,10347,923
9404,10606,2007,9530,11247,2724,10109,2456,5204,7887,4054
9405,3924,6617,7063,3884,8019,6751,10847,4859,3984,1823
9406,711,8692,10750,875,4780,9811,10474,3800,4097,2117
9407,1488,11138,4975,2987,675,5644,9453,43,2426,10474
9408,1635,9439,6757,1367,1903,3574,3928,3141,3494,8670
9409,5856,4610,11090,6304,2745,10994,263,5853,433,1334
9410,429,2267,8488,2378,1315,3341,7720,3035,1484,6707
9411,7210,2092,3638,4566,1250,4059,3900,1966,8270,9106
9412,9619,10465,5133,9878,968,2326,10501,87,5483,647
9413,9944,2547,1525,4688,5065,9329,1911,3899,10865,3326
9414,10338,1383,9595,5339,8702,4538,8767,6640,2783,6395
9415,3442,1898,9831,10368,11318,9792,4868,6768,4018,1491
9416,11241,5149,7923,5245,709,1422,3650,2392,8841,10843
9417,10161,5787,7801,78,598,1149,5445,7982,224,2313
9418,4069,9961,9432,5173,1883,7734,10446,6728,3814,4259
9419,1912,6015,4404,5065,4735,4122,6750,4741,2234,9941
9420,6395,7519,10003,5402,5646,1055,185,2015,9472,10934
9421,5532,9355,2979,3216,6364,4400,8843,3088,895,6658
9422,2104,2539,4475,9189,8655,3578,4881,1298,11388,8783
9423,6252,2561,2688,630,9680,2023,6985,1319,1969,8066
9424,10284,10754,4889,7529,8118,7959,9725,706,888,10430
9425,7422,7115,1747,2992,4030,9080,1710,8213,505,7363
9426,4715,10374,6368,7185,5362,3491,11104,4690,7098,9556
9427,1152,10139,8718,8882,5621,3505,3751,4400,5999,3924
9428,2861,9638,9196,914,3445,8885,6040,2547,5944,466
9429,4448,9271,5649,1604,4563,8081,8928,9781,3526,7337
9430,601,1705,6377,3895,2917,3591,1963,9415,6498,5303
9431,8216,7537,9435,4958,6526,1451,3183,3703,1674,2883
9432,5612,2205,9900,495,6497,4208,1525,10008,3926,1836
9433,7415,8001,7589,10748,6465,3869,10946,5096,7521,7202
9434,9782,1785,11253,10242,6838,10435,7178,10624,8677,6898
9435,2798,3677,2057,6350,1178,3523,783,5905,10480,8424
9436,8996,2435,5359,3454,4129,9941,6852,6559,6685,6644
9437,4173,1697,2966,6063,8547,11053,9144,2589,2088,6402
9438,5218,2973,1041,7658,6490,1145,3054,659,11069,3440
9439,8164,8532,9401,5665,11324,2604,8827,8571,2423,6760
9440,10132,5049,5998,4754,8947,1684,8249,1726,10422,2435
9441,5907,8774,3854,11258,8978,4035,8216,3678,5581,1795
9442,9499,2472,5207,9607,6582,343,6430,8130,11056,682
9443,6829,6366,10446,480,4581,9657,8753,10344,634,6194
9444,974,9287,2651,3026,9765,8874,7279,11195,3569,8081
9445,11010,11251,10005,3041,11351,6767,10433,5729,2628,7221
9446,9591,3043,3457,7224,8129,4210,3676,4289,2602,9449
9447,3407,11267,8258,10512,1946,7918,6465,2348,3819,9890
9448,8619,1937,6241,8346,10210,6342,9215,10366,8634,104
9449,11314,1978,259,4677,7476,9356,9104,11366,4393,8275
9450,259,11241,806,4520,3706,10560,9974,5779,4581,9821
9451,720,5704,426,1005,8853,5105,8345,620,1018,4627
9452,5210,1914,1606,364,4417,7951,4723,9130,2918,8454
9453,3727,2386,9431,3776,3813,11092,6730,5704,1298,5750
9454,4662,1971,3970,6689,5444,9647,8881,10940,8023,11282
9455,8770,846,1418,4178,6919,7310,2754,1942,4873,5726
9456,9710,3691,8745,11055,4146,6150,967,6911,11089,4502
9457,3799,7467,6737,8754,11141,932,2715,5232,9822,569
9458,6054,1821,1435,10013,3933,1573,7812,3197,4181,5661
9459,5340,114,6088,5276,4130,3576,6956,11158,2870,3087
9460,3030,9405,9501,4455,8986,2251,6089,1264,8284,728
9461,9181,6248,6553,1739,3339,10495,6204,144,1091,4059
9462,348,7159,4142,6375,8528,5837,3942,6176,5401,8018
9463,4994,494,5001,10589,5901,11077,5804,3286,271,7137
9464,686,11269,589,4570,4917,53,1383,7577,10659,6383
9465,1069,10763,6503,8334,6036,5344,3461,4819,3869,4236
9466,3131,7747,4061,1118,1435,1699,8864,1855,7622,8376
9467,5716,2527,8749,7030,10140,6479,5230,11096,3545,2884
9468,4410,6157,7862,2541,4110,9972,3982,10695,1747,11285
9469,4446,4370,11049,2809,6444,8090,7496,7893,10035,9526
9470,7228,4743,706,3106,4697,4797,7219,6044,10379,6516
9471,8314,10987,6876,11366,5636,7106,7326,1515,972,11211
9472,1894,10570,1113,9614,2970,5581,6214,3629,3565,4245
9473,9455,7400,1665,2772,9853,6137,10773,9891,9258,2025
9474,5530,2410,1723,988,10036,947,2803,7046,11023,142
9475,11021,9930,2023,9538,7601,4686,1464,5163,6141,4630
9476,10326,1627,6286,10557,2555,3392,55,6730,4122,3882
9477,11073,2858,2938,2924,1658,3640,899,9100,11391,9747
9478,768,2125,6510,3873,8937,2244,10861,3983,9778,10684
9479,10507,7516,4151,9426,5320,2603,10354,2232,4210,3493
9480,9839,7440,9361,2585,9843,6654,10370,4736,6243,6469
9481,10200,4797,8834,5269,8604,3959,4834,1405,2122,1646
9482,1485,8288,8236,8440,3703,4091,2102,2022,2127,3995
9483,3906,7255,7188,2278,3728,3898,1451,7543,4709,2770
9484,5,8846,6793,450,7587,6130,6411,2872,143,3664
9485,2940,9688,9712,5557,377,8097,1411,1598,6274,6057
9486,2679,8194,9679,6280,3795,7854,8327,8124,4888,7881
9487,1656,2056,8907,4802,9063,122,8210,6798,8288,4398
9488,1632,5495,5846,10157,3132,2084,7079,10043,8110,3339
9489,7501,4513,9803,8516,5988,1259,782,4529,9838,6952
9490,1184,8238,6457,9768,1713,6412,116,2762,2924,7994
9491,8212,2583,5334,6481,411,7347,1955,11230,5215,8459
9492,4401,9414,4386,6618,8824,8868,7906,1947,1360,10898
9493,4657,2275,1283,1775,10802,10602,3952,7012,2509,9874
9494,11242,9138,493,4506,10107,11045,4750,8014,11057,4616
9495,9517,8859,5943,6760,5296,6168,2989,2435,9104,424
9496,966,3209,4243,7789,6987,10204,10607,8361,1378,4749
9497,5288,4452,10506,9540,9929,10084,268,3727,7455,1541
9498,4972,7854,10638,7176,1700,2553,573,10757,2108,6496
9499,740,728,1957,954,8546,8663,1263,6342,8035,8564
9500,3,5312,9812,11040,1676,5142,5142,2381,6284,4266
9501,10299,7760,5270,1859,9979,3848,7236,2694,8322,9595
9502,4208,5823,10335,9865,8754,10458,5237,7257,8901,3293
9503,4938,6349,3901,487,1134,8289,9858,371,4820,4790
9504,4632,3034,4716,3030,1514,4166,4787,1517,11024,10000
9505,5915,2665,9049,1318,2126,3624,7764,5408,5640,10702
9506,1067,5042,1465,10062,554,4094,2695,5701,1626,6919
9507,11270,9079,291,7171,7634,10409,3967,6437,5356,6062
9508,11037,3694,3666,8060,490,5575,4313,7622,7905,11059
9509,8463,1461,3476,8452,7650,2634,8200,8970,1011,9869
9510,11258,6882,136,8350,1731,10577,3754,10371,3894,6895
9511,11372,1804,3524,7924,1563,8776,1107,9705,8405,6009
9512,3427,3847,10985,7165,595,7817,10758,10186,1362,628
9513,273,3306,1276,1549,2581,2005,8029,7616,11286,7141
9514,5853,5172,2779,3837,11012,2239,1429,11316,731,8748
9515,6744,6253,1563,515,5009,3264,8261,9511,7545,9816
9516,2696,5716,1696,6084,2858,2014,4876,11145,10266,585
9517,11301,11390,1052,3955,10520,9418,5927,3185,133,1967
9518,10524,3314,6089,9486,449,7553,2875,3906,10632,8923
9519,7241,8,2001,4414,4466,5473,6376,3878,5827,7407
9520,7300,7864,6946,4309,5958,10090,7658,6391,3802,2053
9521,9349,9551,5092,5125,9302,6167,9631,212,9615,9251
9522,5089,9276,1298,10738,7285,459,10072,4247,10837,7997
9523,3925,4001,7566,9761,5865,9955,2568,9828,187,10245
9524,10399,8713,3557,1378,8573,4889,5096,10600,9684,2941
9525,7326,1359,3475,631,7645,195,4692,3780,10390,5980
9526,10370,11,832,1846,8527,8260,2002,8804,3153,5285
9527,7865,9840,8477,10664,601,1109,810,7007,165,6915
9528,10920,10692,5383,6040,2547,10299,11058,964,5699,5979
9529,2594,598,10293,6742,4294,10463,7187,8236,5471,6085
9530,7433,5176,5622,5060,10230,1812,5126,1465,162,9842
9531,11147,3098,11316,9076,3453,3903,7222,92,6777,8178
9532,4149,10668,10779,9211,5113,1260,9340,1376,3889,1201
9533,10307,10093,2308,1762,7534,6909,6423,5970,63,8523
9534,5896,6639,7469,9112,6442,5507,3615,13,3357,7671
9535,5492,9620,4204,6439,1757,2317,2846,4991,6688,4145
9536,1429,3717,7527,3569,9108,4596,3467,6744,1718,417
9537,9916,2281,3690,4489,2100,8744,2918,9228,8104,2457
9538,5321,6181,5562,4781,283,8958,5307,5563,6819,5511
9539,5923,9952,10468,3264,892,3104,862,527,8233,5760
9540,7432,1856,9576,8345,7781,2953,6978,10291,2135,943
9541,6205,6028,2201,10001,7635,7264,3670,10618,2233,6800
9542,9954,10019,2128,6934,7200,391,3254,1222,1466,6339
9543,302,10489,6014,5366,11370,1860,5194,4157,10792,1209
9544,8566,11354,3356,8189,6677,2421,10050,2224,6877,9537
9545,1337,11376,4717,5833,2239,11221,7957,1874,2271,1796
9546,1149,6148,4983,6517,3237,8922,4651,2418,5800,1402
9547,3352,740,7588,1815,6706,2938,7083,5498,6818,2092
9548,2820,5911,801,9028,10290,2404,11269,11071,5323,1731
9549,2652,9062,5659,10094,3787,3171,1475,8978,10880,11008
9550,4036,4719,1079,3158,9416,9809,11285,5976,2285,6274
9551,271,3567,538,4234,3495,7591,409,9156,4186,2986
9552,3857,251,6370,7228,8671,4260,10975,1505,7198,6359
9553,3733,5114,10253,1591,807,5854,1186,1686,5163,7013
9554,4369,5348,6491,8579,3060,10499,8036,6973,954,904
9555,3729,6023,10914,10742,189,6820,3151,986,8671,8729
9556,8955,4566,6408,9003,2060,4296,1116,3509,9899,6214
9557,7379,10958,8815,3090,11202,7386,8460,3569,3590,6811
9558,4807,10916,8495,6747,645,10621,1681,10418,478,767
9559,6079,10738,3755,6105,2921,9318,7231,2385,5809,7558
9560,1256,8094,10413,6900,4751,2406,8462,79,412,9053
9561,7408,9052,6237,9896,970,2993,8064,1502,5921,2400
9562,2938,1344,2937,4347,43,10086,7425,107,10263,10253
9563,3356,2082,3268,2068,3010,8632,5638,9001,6357,6420
9564,4902,706,3840,6339,11,1848,8192,10235,6,8801
9565,2325,200,9650,5240,6144,5026,3668,8714,7968,3125
9566,474,5808,2559,10508,9275,4866,2935,3318,7409,1153
9567,3156,6339,8818,3505,10938,8416,5434,10847,9999,4898
9568,2700,3023,4674,8782,7719,6840,8534,10717,8667,10888
9569,4336,10160,6115,8794,4485,5855,3747,10455,4930,726
9570,980,4499,4656,2426,5891,4979,406,6551,3029,2235
9571,35,5513,9703,1284,1836,6474,988,10170,4193,8696
9572,6085,4744,2446,5886,4402,3405,3406,2934,11353,1430
9573,5214,5980,11299,8620,6698,6240,6581,1124,9444,365
9574,10752,8394,9868,2459,5275,618,8253,932,545,10405
9575,7829,4067,4083,1666,5241,7945,10578,7542,9882,9338
9576,263,10127,10072,7535,685,3774,1936,8870,5531,6345
9577,10931,4572,2902,4442,5369,7741,5252,5538,8504,2837
9578,5436,6138,3602,6258,379,9182,6388,6701,1171,3334
9579,2437,9895,8677,2563,7188,8454,4520,8572,4979,4186
9580,10093,3265,1659,6126,8898,10130,3705,4841,4653,5194
9581,1594,11014,6150,2409,9841,8217,8548,6776,3348,3269
9582,5949,9080,10423,9240,105,3313,10158,4370,7888,3010
9583,8899,8556,6302,6606,10466,4251,485,8849,313,5517
9584,1706,2506,1989,3977,625,7394,8545,528,4720,2811
9585,5246,9326,5853,3945,7023,383,9244,3239,1155,2922
9586,6455,8251,2648,6451,9332,10943,6827,1120,1575,10670
9587,5918,10355,2872,11019,8421,4387,4195,1844,6704,5860
9588,954,5964,3720,6440,7515,2075,3550,11250,2162,9372
9589,4033,8167,6708,5137,9226,7367,3439,8070,9187,7887
9590,3817,536,8616,9926,6779,10247,8241,3169,8552,2118
9591,7109,9969,3974,2256,8913,3398,8546,745,9458,10489
9592,10246,10512,9193,8157,9184,3391,9951,9075,7033,3536
9593,1611,6321,3070,9136,9361,354,285,3944,1842,4216
9594,4634,2287,7343,6300,5755,8660,5257,11177,5072,2120
9595,9147,2006,10123,3332,1460,4497,6022,8174,10435,10126
9596,2455,939,5288,1931,6675,3831,7304,11276,3170,6382
9597,9386,8861,5005,1517,10693,508,5425,7753,7345,8017
9598,1691,1406,1797,7254,7077,11044,3263,2454,5638,6740
9599,2657,10566,5628,9902,2218,1206,8591,3740,6111,1545
9600,7490,2113,3906,5127,6260,7935,6000,5571,10359,4731
9601,9144,11233,6111,4090,11139,2564,5630,6359,6799,5975
9602,11141,9701,4666,9476,8955,1146,6786,1951,140,2189
9603,1754,5458,2101,3384,6377,2573,8733,4020,2401,7566
9604,493,2139,1793,1417,8696,6624,9501,8091,6159,578
9605,4027,9402,6892,464,8475,11378,10171,7869,6957,10754
9606,8989,474,6362,3517,3189,8083,2702,3533,3865,5928
9607,6191,6315,2917,10477,3606,1518,4855,6107,8558,10204
9608,2287,10649,8038,6951,8321,10779,6126,385,11218,7895
9609,11112,6682,1380,2246,7354,2068,1985,10651,1740,2111
9610,5831,10643,7415,10894,3340,5030,8323,6008,4406,958
9611,604,2172,9120,2914,1688,8199,1649,2249,8420,6264
9612,10201,4637,1055,5413,799,6175,11202,3803,2178,8226
9613,4150,2762,5923,7978,1475,8142,9207,4744,2432,4290
9614,7446,9832,1790,2870,8411,8636,5362,4831,4430,1781
9615,4239,8280,10766,1044,9666,8195,1400,1081,4738,9467
9616,5014,11010,2599,7422,3924,3069,1121,5615,399,3634
9617,4728,9587,11160,2536,10173,9076,2840,7156,8698,1318
9618,193,6080,7997,3467,8039,6647,5731,1843,129,3410
9619,1169,10425,3238,1670,2483,2190,3965,6196,4316,8416
9620,7686,522,9748,5056,10483,6020,10073,140,280,3239
9621,1557,9033,2527,6976,2587,5013,4383,4715,7877,10969
9622,9261,10777,3741,414,6514,7510,8578,90,9109,1523
9623,600,3598,1340,7985,7142,8951,7746,6457,2718,5034
9624,3663,6695,9253,10251,5948,10419,7076,7274,6329,2042
9625,3922,10440,2272,8223,4680,5340,4035,7703,10180,9631
9626,694,3487,5484,11149,7080,7792,8394,8716,8554,6314
9627,7922,10099,5448,4021,1877,3686,9927,3163,8813,366
9628,8634,2707,3904,1324,7344,5579,9165,5422,4195,4136
9629,1180,4260,298,10024,7790,11277,6862,7454,1553,9948
9630,6211,5454,963,3682,5523,301,5260,5600,4431,5107
9631,6580,8586,597,7394,1761,8111,11220,9603,11259,4307
9632,261,6359,1248,7282,8337,2606,3091,5946,4386,6662
9633,3289,5761,1624,9102,9237,10114,5073,10877,9095,9432
9634,3766,3448,3693,5789,10175,1853,10678,1578,4770,9247
9635,1891,5301,10175,8063,9109,524,3075,3999,6333,7571
9636,8431,4928,8901,10171,10773,1457,11382,5305,8038,2194
9637,10461,6093,4560,6770,8959,2911,9657,6775,7137,10098
9638,4879,4952,8921,7510,9165,4332,7092,490,4472,10022
9639,11342,91,4564,7066,7377,10734,4375,2805,11132,1588
9640,6166,3555,362,5296,9381,4200,685,8440,11319,548
9641,1914,6661,6726,8624,8138,3381,9958,7208,2440,2626
9642,2061,901,6740,3406,11080,2206,9311,4181,8597,4844
9643,4394,7809,1168,5157,9684,2051,7357,10811,3342,10402
9644,11182,7549,10437,9514,5579,3305,2250,2376,9164,6054
9645,6583,2770,865,5231,7110,2502,140,2282,7508,3677
9646,5638,10847,5029,10898,4724,9919,766,2090,524,4244
9647,2150,9046,2280,3151,5798,826,370,9124,8822,6724
9648,8432,8892,6055,1876,7325,7450,629,5694,6944,9571
9649,8787,285,11218,3356,10766,4277,198,2221,6674,8169
9650,7297,7732,8278,10354,5745,3660,5648,5348,3076,8414
9651,850,10475,199,11310,6164,11040,8458,8857,3516,8686
9652,9510,765,9151,11324,7750,4906,8163,6729,7756,9389
9653,419,9887,746,2497,7272,2495,3856,5623,3182,3656
9654,5897,5060,8021,6247,10502,8771,3364,3862,2699,7961
9655,9512,3355,3608,7298,4707,9769,8869,9744,7307,2611
9656,10574,10259,4777,10476,8163,819,160,8340,11064,4071
9657,119,5508,7840,4957,9367,7687,8085,2578,3928,222
9658,2833,9923,6812,3946,2690,5800,6462,2861,1532,2801
9659,1683,1300,187,6318,5219,3395,2751,2567,5537,7731
9660,10827,1165,7228,8891,10915,8788,8487,8947,10213,2475
9661,734,532,5807,1381,10441,8144,5657,3512,3432,4652
9662,3870,3084,10849,4150,4629,8899,255,2007,5752,5821
9663,3001,5989,8344,2058,8568,9108,1103,682,8965,8691
9664,4325,11141,7980,4357,10625,9697,8567,7981,4510,2512
9665,5991,8672,2341,6317,1473,11107,2631,2100,9758,9268
9666,3981,3071,826,7931,325,4408,5233,2769,5048,9118
9667,6195,123,2157,3921,8283,2062,613,3005,2270,10015
9668,7283,4005,5150,3768,10360,4642,1482,137,1460,4182
9669,9316,5842,211,5232,10654,898,7036,2106,11248,2088
9670,11283,560,1005,3851,1350,4651,8892,8007,5152,2637
9671,1466,7603,6341,2506,4492,10719,6253,7247,5669,8441
9672,9481,7725,2959,1227,8581,1943,3029,7742,4356,2825
9673,3756,8166,1786,5466,2095,4459,2613,2827,10143,1176
9674,9321,8420,9800,6594,506,4352,5981,10278,6817,869
9675,1318,6237,1259,6796,8253,10605,11195,5026,678,7989
9676,8836,5244,2333,8587,10599,7917,3837,2990,10881,9344
9677,8390,9291,2300,7337,154,7911,4024,10787,2421,4357
9678,8986,2192,9634,9734,6715,9838,2505,1125,7697,1267
9679,7889,9879,763,10925,8335,1241,6308,7057,3122,10238
9680,4792,1846,4603,981,7543,3283,9921,9504,11213,7550
9681,8415,7344,5845,8665,2843,5034,1799,6028,10048,8088
9682,2942,4557,10705,11203,7478,279,4227,2962,4558,716
9683,3134,6701,7221,1432,2954,761,4990,5752,426,2438
9684,8981,5850,2577,4430,2458,2069,728,11102,4839,793
9685,6554,5636,1337,1369,3273,6193,303,7390,5973,8585
9686,7824,9665,4573,1672,758,7139,11372,1060,6932,7726
9687,1559,5053,8476,6978,5244,10149,1997,9388,2892,3820
9688,4057,3396,2332,6722,9723,2747,2847,894,8371,10234
9689,6035,4565,10452,4712,8318,4039,4931,617,4330,5098
9690,8872,2625,2632,10691,9299,2670,6416,11205,10106,5211
9691,7046,1407,4342,3549,3984,4255,7247,4084,6468,6476
9692,9525,2263,2456,6604,5287,8927,7166,10601,7336,3434
9693,386,2645,2125,2430,6276,5796,262,199,9353,8938
9694,6755,9332,4355,5110,5730,5805,9684,8698,1469,3184
9695,11062,9948,8059,2282,10815,405,5964,8019,4317,9667
9696,1999,5896,9453,7645,8376,4242,9306,6567,8590,8881
9697,712,7807,1785,6849,931,2420,8012,957,11051,11149
9698,8645,7100,7210,2255,7617,6994,4298,6569,2424,10291
9699,5902,369,3061,5390,11187,9435,2805,4801,241,3002
9700,125,9471,2953,529,6855,318,10353,6932,9824,7279
9701,388,3784,5555,3629,7529,7666,2553,5579,7509,11341
9702,11243,7141,1577,11131,9637,766,5747,900,3919,11224
9703,8021,3988,10053,9290,9985,4615,7598,1911,10253,8577
9704,6988,9316,7394,10364,9405,5256,6006,4008,7231,8764
